;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
22:00;Dam;1;3;0;2;5;3;3;5;1;1;4;3;2;2;2;3;5;1;3;1;1;0;2;0
22:15;Dam;1;1;0;3;3;2;0;2;1;1;0;3;0;5;4;4;6;1;1;1;1;1;2;1
22:30;Dam;1;0;1;5;4;3;1;2;0;0;3;2;4;2;0;3;5;0;2;5;0;1;1;3
22:45;Dam;2;1;1;0;1;0;2;1;2;0;1;3;1;2;1;2;1;0;4;1;1;1;1;4
23:00;Dam;0;1;0;3;1;1;2;1;1;0;3;0;1;3;3;0;4;0;1;0;1;0;1;2
23:15;Dam;2;1;0;1;1;2;1;2;0;0;3;0;1;1;0;2;1;0;4;1;1;1;0;0
23:30;Dam;2;1;0;4;1;1;1;1;1;0;1;1;1;2;0;2;2;0;2;3;1;0;1;0
23:45;Dam;1;0;0;3;2;2;0;2;1;0;2;1;2;1;2;2;2;0;1;1;1;0;1;0
0:00;Evertsenstraat;1;0;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;1
0:15;Evertsenstraat;0;1;0;2;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0
0:30;Evertsenstraat;1;0;0;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
0:45;Evertsenstraat;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
1:00;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1:15;Evertsenstraat;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1:45;Evertsenstraat;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1
2:15;Evertsenstraat;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
2:30;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
2:45;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
3:00;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
3:15;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0
3:30;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1
3:45;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
4:00;Evertsenstraat;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Evertsenstraat;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0
4:30;Evertsenstraat;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
4:45;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5:00;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5:15;Evertsenstraat;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
5:30;Evertsenstraat;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5:45;Evertsenstraat;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
6:00;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
6:15;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1
6:30;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
6:45;Evertsenstraat;0;0;0;2;1;1;1;0;0;0;0;0;1;1;1;0;1;0;2;0;0;1;0;1
7:00;Evertsenstraat;1;0;0;0;3;1;1;2;1;0;1;0;2;2;2;2;0;0;1;2;1;0;0;3
7:15;Evertsenstraat;4;1;1;3;2;4;2;6;1;0;1;3;3;3;4;3;5;1;5;3;0;1;1;0
7:30;Evertsenstraat;6;7;1;15;0;2;3;7;3;2;0;4;4;15;6;0;7;2;9;2;2;2;2;14
7:45;Evertsenstraat;2;7;3;18;15;11;2;8;7;2;20;7;6;23;20;7;19;4;1;23;4;3;7;4
8:00;Evertsenstraat;10;1;3;8;5;12;3;18;3;0;19;5;13;2;15;12;11;3;20;6;0;7;3;9
8:15;Evertsenstraat;2;2;3;11;16;10;10;10;5;3;4;8;2;14;6;9;18;3;7;12;1;2;6;9
8:30;Evertsenstraat;8;3;1;23;11;9;5;3;7;2;1;12;11;13;17;8;12;1;4;8;1;5;5;14
8:45;Evertsenstraat;5;11;1;17;22;1;3;10;7;2;13;7;17;19;17;9;9;4;20;2;7;4;7;21
9:00;Evertsenstraat;7;3;1;18;8;2;9;4;7;2;14;15;10;12;17;18;14;3;18;3;4;3;1;11
9:15;Evertsenstraat;9;7;1;16;14;1;4;6;2;2;1;6;1;10;10;8;12;1;12;3;2;3;3;3
9:30;Evertsenstraat;7;5;1;6;4;6;3;10;3;2;6;7;3;10;7;6;3;1;11;12;3;3;2;3
9:45;Evertsenstraat;5;2;0;9;2;4;1;5;2;0;2;3;5;2;5;0;8;1;5;2;1;1;2;3
10:00;Evertsenstraat;0;3;1;3;3;3;2;5;0;0;0;4;4;1;4;3;2;1;5;2;1;1;1;2
10:15;Evertsenstraat;2;3;1;4;0;4;2;3;2;0;6;1;3;4;0;0;3;1;1;6;2;2;1;2
10:30;Evertsenstraat;2;2;0;4;2;4;3;1;1;1;4;0;2;4;4;2;1;1;4;1;0;1;0;3
10:45;Evertsenstraat;2;2;0;3;5;1;2;2;1;0;5;4;4;6;3;3;2;0;3;3;2;0;1;1
11:00;Evertsenstraat;3;0;1;0;0;1;2;4;2;1;4;3;2;2;2;1;4;0;3;1;2;1;2;1
11:15;Evertsenstraat;3;2;1;3;2;2;3;3;0;1;2;1;1;3;4;5;0;1;0;1;1;2;2;1
11:30;Evertsenstraat;1;0;1;6;5;0;1;6;0;1;4;3;0;5;4;3;2;1;5;1;0;0;1;3
11:45;Evertsenstraat;1;1;0;8;4;4;1;0;0;0;5;1;3;0;3;2;0;0;2;5;1;0;1;3
12:00;Evertsenstraat;1;3;0;4;3;2;3;1;1;1;2;2;2;2;1;6;3;1;6;4;2;1;2;6
12:15;Evertsenstraat;0;3;1;8;5;1;2;7;1;1;8;1;3;2;7;5;5;0;8;1;2;2;2;8
12:30;Evertsenstraat;4;2;0;12;4;5;2;4;0;1;2;3;5;5;5;0;6;0;6;3;2;3;1;2
12:45;Evertsenstraat;4;2;1;8;8;2;2;8;1;1;2;1;6;2;6;4;8;1;5;6;2;2;1;5
13:00;Evertsenstraat;5;4;1;8;7;3;1;5;3;1;6;1;7;6;5;6;8;0;1;0;3;1;2;3
13:15;Evertsenstraat;2;0;0;1;1;1;2;6;1;1;3;3;5;4;4;6;2;0;1;2;1;0;1;6
13:30;Evertsenstraat;3;1;1;4;1;3;1;2;1;1;3;2;2;0;5;1;2;1;2;5;1;1;1;6
13:45;Evertsenstraat;2;2;0;1;2;2;0;1;2;1;4;1;3;4;0;3;6;0;3;5;2;0;2;3
14:00;Evertsenstraat;1;3;1;5;1;2;3;4;2;1;6;0;2;6;4;5;5;1;6;4;0;2;1;3
14:15;Evertsenstraat;3;2;1;1;3;1;1;2;1;1;3;0;3;4;5;2;4;0;5;3;1;1;1;0
14:30;Evertsenstraat;4;2;1;2;0;3;3;3;0;0;6;3;1;2;2;2;1;1;5;4;0;2;2;2
14:45;Evertsenstraat;0;1;1;7;6;2;1;2;1;1;4;3;5;4;2;3;4;0;5;1;2;0;1;1
15:00;Evertsenstraat;3;1;0;5;0;2;1;6;0;0;4;0;4;4;2;3;5;0;4;2;2;2;1;0
15:15;Evertsenstraat;2;3;1;5;0;2;0;3;2;1;3;2;4;1;4;3;5;1;4;0;2;1;0;5
15:30;Evertsenstraat;3;1;1;2;5;3;1;6;1;1;4;2;4;1;2;1;0;1;4;5;1;1;0;5
15:45;Evertsenstraat;0;2;1;8;5;3;3;1;1;0;3;0;5;5;4;2;0;1;5;4;2;1;1;1
16:00;Evertsenstraat;4;7;0;16;8;6;6;14;3;0;7;0;5;7;2;1;5;0;13;7;2;1;1;10
16:15;Evertsenstraat;0;0;1;18;13;7;6;14;0;2;6;4;7;17;11;5;3;0;17;14;2;5;3;8
16:30;Evertsenstraat;2;9;1;21;12;8;4;2;3;2;1;7;2;17;15;10;8;3;2;16;6;4;2;17
16:45;Evertsenstraat;7;9;2;9;5;2;2;16;0;1;5;6;1;5;14;1;2;2;10;11;6;5;0;6
17:00;Evertsenstraat;5;7;3;26;13;6;10;7;4;1;7;2;13;2;10;16;3;1;10;3;1;3;2;6
17:15;Evertsenstraat;3;6;3;14;4;8;7;2;5;2;14;8;6;11;11;13;14;1;18;6;3;2;2;2
17:30;Evertsenstraat;9;1;1;13;17;5;5;8;5;1;13;6;10;12;9;9;8;2;13;9;1;6;7;9
17:45;Evertsenstraat;10;3;2;17;4;9;1;12;2;3;12;6;16;19;7;16;20;3;8;14;3;4;1;1
18:00;Evertsenstraat;4;9;3;3;0;8;10;1;2;2;9;4;9;16;13;6;15;3;18;8;1;4;5;0
18:15;Evertsenstraat;5;5;3;30;12;11;10;6;8;2;18;9;9;9;4;6;22;1;13;11;5;1;2;5
18:30;Evertsenstraat;6;4;2;6;12;9;4;4;2;1;8;4;3;9;3;11;12;2;6;1;3;1;5;9
18:45;Evertsenstraat;5;2;0;4;11;5;2;8;1;1;0;6;4;8;10;2;6;0;0;8;3;2;0;3
19:00;Evertsenstraat;3;3;0;9;5;4;2;6;1;1;2;2;7;5;6;4;4;0;3;9;1;2;2;6
19:15;Evertsenstraat;2;2;0;7;1;1;0;1;0;1;1;3;0;0;4;4;5;0;2;4;2;1;0;3
19:30;Evertsenstraat;1;2;0;4;3;1;1;2;1;0;4;1;0;1;4;2;6;1;6;5;1;2;1;3
19:45;Evertsenstraat;1;2;0;5;6;2;1;3;0;1;4;3;3;0;0;2;6;1;3;2;2;1;1;0
20:00;Evertsenstraat;2;2;0;4;3;2;2;1;2;0;0;3;5;0;1;3;2;1;1;6;1;1;1;2
20:15;Evertsenstraat;3;2;0;1;4;1;2;6;0;0;3;0;1;3;5;3;4;1;1;2;0;0;1;3
20:30;Evertsenstraat;2;2;1;1;3;3;1;3;1;0;4;1;0;3;2;3;4;1;4;3;0;1;0;3
20:45;Evertsenstraat;3;0;1;2;0;1;0;1;0;0;0;3;4;5;3;1;4;0;4;4;1;1;1;2
21:00;Evertsenstraat;3;1;1;5;4;1;2;2;0;0;2;0;0;3;1;3;2;0;3;3;1;1;2;1
21:15;Evertsenstraat;1;0;1;3;3;1;1;2;1;0;0;3;2;2;0;2;2;0;1;5;1;2;1;1
21:30;Evertsenstraat;1;0;1;4;2;2;1;1;0;1;1;2;4;1;1;2;3;1;2;1;2;1;1;3
21:45;Evertsenstraat;2;0;0;2;6;2;2;1;1;1;4;4;4;1;1;3;2;0;1;2;1;1;2;2
22:00;Evertsenstraat;2;1;1;4;6;1;2;3;1;0;4;3;3;5;4;4;3;0;3;3;1;2;0;5
22:15;Evertsenstraat;1;1;0;3;6;3;1;2;0;1;1;0;2;1;3;3;1;1;5;1;0;1;0;6
22:30;Evertsenstraat;1;2;1;0;2;2;0;2;0;0;1;0;0;1;1;2;2;1;5;0;0;1;0;2
22:45;Evertsenstraat;3;0;0;0;1;2;0;1;1;1;2;3;3;2;1;1;2;0;3;2;0;0;0;4
23:00;Evertsenstraat;1;0;0;2;1;1;1;0;1;1;2;2;1;0;2;2;3;1;2;3;0;1;1;1
23:15;Evertsenstraat;2;1;0;0;3;2;1;2;1;1;2;2;1;1;2;1;1;1;3;2;1;1;1;1
23:30;Evertsenstraat;1;1;0;4;2;2;0;0;1;0;3;1;1;3;2;3;3;0;1;2;0;1;1;0
23:45;Evertsenstraat;1;0;0;2;2;0;1;1;1;0;2;2;0;0;2;2;1;0;1;1;1;0;0;1
0:00;Floradorp;0;1;0;1;0;1;1;2;1;0;1;1;0;0;0;1;0;0;2;0;0;1;0;0
0:15;Floradorp;1;0;0;2;0;0;0;1;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1
0:30;Floradorp;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0
0:45;Floradorp;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
1:00;Floradorp;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1
1:15;Floradorp;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1
1:30;Floradorp;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1
1:45;Floradorp;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2:00;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Floradorp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
2:45;Floradorp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3:00;Floradorp;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
3:15;Floradorp;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
3:30;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
3:45;Floradorp;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;Floradorp;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1
4:15;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1
4:30;Floradorp;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
4:45;Floradorp;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1
5:00;Floradorp;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
5:15;Floradorp;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
5:30;Floradorp;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
5:45;Floradorp;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1
6:00;Floradorp;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6:15;Floradorp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6:45;Floradorp;1;1;0;0;1;0;0;1;0;0;2;0;1;1;0;0;1;0;1;0;0;0;0;0
7:00;Floradorp;0;1;0;0;0;1;1;2;1;0;3;1;0;3;1;2;2;0;3;3;1;0;0;1
7:15;Floradorp;3;1;1;7;3;1;3;4;2;0;4;4;2;3;3;3;6;1;4;2;1;1;1;3
7:30;Floradorp;3;6;1;17;1;9;7;9;1;1;2;7;1;4;5;8;15;1;5;0;2;1;0;14
7:45;Floradorp;15;8;2;8;16;11;12;16;4;1;14;6;3;20;7;16;1;0;17;2;6;5;5;11
8:00;Floradorp;12;1;1;14;22;4;11;7;2;3;14;12;6;20;10;8;10;3;20;0;3;2;6;18
8:15;Floradorp;4;8;4;8;1;6;1;3;2;1;9;14;0;3;3;7;3;3;1;14;1;4;1;2
8:30;Floradorp;9;9;3;24;6;4;9;15;3;2;9;1;17;1;8;2;17;0;11;20;3;7;1;0
8:45;Floradorp;10;2;3;8;18;7;11;2;7;1;5;14;5;19;3;1;11;2;21;4;7;6;4;13
9:00;Floradorp;14;2;1;9;6;15;8;12;2;3;6;1;2;1;16;17;6;1;12;3;0;1;4;15
9:15;Floradorp;4;3;1;19;6;1;4;3;4;1;1;2;3;9;4;3;2;1;14;6;4;1;5;13
9:30;Floradorp;7;5;2;0;12;0;1;8;2;1;11;4;7;11;4;1;11;1;7;1;2;0;2;3
9:45;Floradorp;4;3;0;11;6;2;4;1;3;0;7;2;7;5;7;5;6;1;3;3;2;0;2;8
10:00;Floradorp;3;0;1;8;4;2;3;6;0;0;1;2;2;6;0;1;6;0;3;1;2;1;1;2
10:15;Floradorp;3;2;0;7;0;2;0;5;0;0;2;3;1;2;2;1;3;0;4;4;1;0;2;6
10:30;Floradorp;2;3;1;4;3;0;3;6;1;0;1;1;0;4;2;4;5;0;0;4;1;1;2;4
10:45;Floradorp;1;0;1;7;6;4;0;3;1;1;2;2;1;5;5;1;5;0;3;4;2;2;1;1
11:00;Floradorp;2;0;1;3;5;3;1;2;2;1;0;1;0;1;5;0;4;1;3;4;2;2;1;1
11:15;Floradorp;1;1;0;6;5;2;2;4;0;0;2;3;2;6;1;3;2;0;2;4;1;1;1;2
11:30;Floradorp;3;1;0;5;3;0;2;1;1;1;2;3;0;1;4;1;1;0;3;5;1;1;2;4
11:45;Floradorp;1;1;1;3;3;1;2;6;1;1;2;3;3;0;3;2;1;0;0;2;1;1;1;3
12:00;Floradorp;1;3;0;9;1;1;2;0;1;1;7;1;4;4;4;6;5;0;7;3;2;1;2;0
12:15;Floradorp;4;1;1;0;1;2;1;1;2;1;9;3;1;1;7;2;7;1;1;3;1;1;1;8
12:30;Floradorp;5;2;1;3;7;5;4;1;0;1;8;5;5;5;6;1;3;1;7;9;3;1;1;1
12:45;Floradorp;1;2;0;1;6;1;2;4;3;1;3;2;7;4;4;4;5;1;4;3;3;2;1;6
13:00;Floradorp;4;0;1;10;7;2;4;2;2;1;8;3;2;7;1;6;0;1;6;8;0;2;3;4
13:15;Floradorp;3;0;1;8;1;3;3;7;1;1;5;5;2;1;3;2;6;1;4;7;2;1;2;4
13:30;Floradorp;1;2;0;4;6;0;3;0;0;1;1;3;2;5;3;2;1;1;2;3;1;1;1;6
13:45;Floradorp;3;1;1;2;4;1;1;5;1;0;6;4;4;6;5;4;2;1;1;5;2;1;1;6
14:00;Floradorp;1;0;0;7;6;1;2;1;1;1;6;1;2;1;1;4;1;0;2;5;0;1;2;4
14:15;Floradorp;0;1;1;6;1;2;3;2;0;0;1;4;1;3;3;1;1;1;3;4;1;1;1;3
14:30;Floradorp;0;3;0;3;2;1;1;0;2;0;4;1;0;3;4;3;6;0;2;6;1;2;2;1
14:45;Floradorp;0;3;1;3;1;2;2;4;1;0;5;2;2;2;5;1;2;1;5;4;0;2;1;4
15:00;Floradorp;2;3;1;6;2;2;0;5;1;1;2;3;2;1;3;2;3;1;5;2;0;2;0;4
15:15;Floradorp;1;0;1;5;3;3;0;5;1;0;3;2;5;4;4;2;5;0;1;0;0;1;2;5
15:30;Floradorp;1;1;1;4;3;1;0;3;1;1;1;0;4;2;5;1;1;0;5;2;2;1;2;3
15:45;Floradorp;2;1;0;2;5;1;0;2;0;1;4;1;1;5;1;2;4;1;1;1;1;1;0;2
16:00;Floradorp;2;6;2;10;8;1;1;7;5;1;4;10;10;1;8;7;11;2;9;2;3;3;5;14
16:15;Floradorp;1;2;1;13;3;3;8;3;0;3;8;11;2;12;11;10;11;2;2;18;2;2;0;6
16:30;Floradorp;5;3;1;21;2;10;3;11;6;1;11;2;3;18;11;1;12;2;12;4;2;0;3;7
16:45;Floradorp;8;5;1;17;5;3;5;7;1;3;2;6;6;6;3;9;2;3;1;9;4;6;2;8
17:00;Floradorp;1;2;3;2;11;2;9;14;2;2;2;9;6;13;11;3;21;1;19;0;1;1;5;3
17:15;Floradorp;7;1;1;7;0;5;0;20;1;0;3;8;2;20;14;11;4;2;20;15;3;5;6;8
17:30;Floradorp;3;9;3;5;11;3;7;7;0;2;18;0;12;3;11;7;2;3;9;6;4;4;5;13
17:45;Floradorp;7;4;3;20;11;13;5;6;3;0;3;5;2;14;13;10;6;1;9;16;4;5;2;13
18:00;Floradorp;0;7;2;25;10;9;2;10;7;4;2;3;17;19;15;5;2;2;13;13;0;6;4;3
18:15;Floradorp;5;9;2;16;22;12;6;3;2;3;24;6;8;19;14;6;2;3;11;7;0;5;6;1
18:30;Floradorp;10;7;1;6;9;3;5;7;1;1;6;9;4;13;7;8;10;2;7;2;2;1;2;5
18:45;Floradorp;1;2;1;7;2;3;2;7;1;1;11;4;6;5;1;0;8;2;7;8;0;3;3;10
19:00;Floradorp;2;2;1;6;0;3;0;5;3;0;7;4;3;0;6;4;3;1;4;2;2;1;3;4
19:15;Floradorp;2;3;0;5;5;3;1;5;1;0;5;1;2;1;4;0;6;1;6;4;1;0;1;5
19:30;Floradorp;3;1;0;6;6;4;1;3;1;1;2;3;4;4;3;0;2;0;5;5;0;2;1;4
19:45;Floradorp;0;2;0;0;3;2;1;6;1;0;4;3;4;5;1;4;5;0;3;1;1;2;2;4
20:00;Floradorp;1;0;1;0;0;1;1;5;1;0;3;1;5;1;2;3;4;0;1;2;1;2;2;6
20:15;Floradorp;0;3;1;2;4;1;2;4;2;1;3;3;1;4;3;3;6;1;4;2;2;1;0;2
20:30;Floradorp;1;0;1;2;3;2;2;5;1;0;3;2;0;3;2;1;3;0;4;1;1;1;0;2
20:45;Floradorp;1;1;0;3;0;2;2;3;1;0;4;1;3;3;4;3;2;1;1;3;1;0;1;4
21:00;Floradorp;0;1;0;1;0;1;2;1;1;0;2;3;1;3;3;1;1;1;3;5;1;0;0;1
21:15;Floradorp;3;2;0;5;3;1;0;5;0;1;1;1;3;2;0;2;1;0;4;5;0;1;0;1
21:30;Floradorp;2;2;0;3;3;1;1;1;1;1;1;1;3;1;3;1;4;0;3;2;0;0;1;4
21:45;Floradorp;1;3;1;1;1;4;1;5;0;1;5;0;3;5;0;2;4;0;6;2;0;1;0;1
22:00;Floradorp;4;0;0;1;3;1;3;0;1;0;3;0;4;4;4;0;3;1;2;3;0;0;1;4
22:15;Floradorp;1;0;0;5;5;3;2;0;1;1;3;2;5;6;3;1;2;1;1;4;2;1;1;5
22:30;Floradorp;3;0;0;4;1;2;1;3;0;1;4;1;3;3;2;0;4;1;4;1;0;1;1;1
22:45;Floradorp;3;2;0;6;1;2;2;0;2;0;3;1;2;4;0;0;4;0;1;1;1;1;1;1
23:00;Floradorp;0;0;0;3;1;0;0;2;1;0;1;1;2;0;1;3;0;0;1;3;1;0;0;3
23:15;Floradorp;1;0;0;1;2;2;0;2;1;0;0;0;3;1;1;2;3;0;2;3;1;1;1;1
23:30;Floradorp;0;0;0;3;4;2;1;3;0;0;2;2;2;3;0;3;3;1;3;2;0;1;1;0
23:45;Floradorp;1;1;0;1;2;1;0;1;0;0;0;0;0;1;2;2;0;0;2;3;0;1;1;0
0:00;Haarlemmermeerstation;1;0;0;0;2;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;2
0:15;Haarlemmermeerstation;0;0;0;1;1;1;1;1;0;0;2;1;0;1;1;1;1;0;0;1;0;0;0;0
0:30;Haarlemmermeerstation;0;0;0;2;0;1;1;1;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;1
0:45;Haarlemmermeerstation;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1
1:00;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0
1:15;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1:30;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
2:00;Haarlemmermeerstation;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
2:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0
2:30;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2:45;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
3:00;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1
3:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
3:30;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
3:45;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
4:00;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
4:15;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
4:45;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
5:00;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
5:15;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
5:30;Haarlemmermeerstation;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
5:45;Haarlemmermeerstation;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1
6:00;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0
6:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
6:30;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6:45;Haarlemmermeerstation;1;1;0;2;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1
7:00;Haarlemmermeerstation;0;1;0;2;2;1;1;3;0;0;1;1;2;2;1;2;0;0;0;3;1;0;0;2
7:15;Haarlemmermeerstation;1;2;1;6;3;4;2;1;1;0;2;0;0;6;4;5;2;0;0;1;1;0;2;4
7:30;Haarlemmermeerstation;5;6;2;19;11;6;7;15;1;0;1;1;4;10;9;0;6;1;8;2;2;4;5;0
7:45;Haarlemmermeerstation;10;3;3;13;1;3;6;10;7;3;20;11;7;6;11;10;14;1;8;19;4;6;3;10
