;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
22:00;Dam;0;2;1;1;5;3;1;3;1;0;2;1;3;0;4;2;5;0;5;3;1;1;1;1
22:15;Dam;0;3;1;1;4;0;3;5;0;0;5;2;3;3;5;2;5;0;6;1;1;2;0;3
22:30;Dam;3;2;0;0;2;1;0;4;0;1;3;3;3;1;4;4;4;0;4;5;0;0;1;3
22:45;Dam;1;1;1;5;2;3;1;0;1;0;3;1;1;0;3;1;5;0;2;0;0;1;0;1
23:00;Dam;1;1;0;1;1;1;2;1;1;0;2;2;3;0;2;2;3;0;3;0;0;1;1;2
23:15;Dam;1;1;0;2;1;1;1;3;0;1;2;0;2;3;0;1;0;0;3;2;1;0;0;3
23:30;Dam;1;1;0;1;3;0;1;2;0;0;1;0;3;0;0;1;0;0;2;1;1;1;0;1
23:45;Dam;0;0;0;0;2;1;1;3;0;0;1;1;0;3;1;1;1;0;0;2;1;0;0;2
0:00;Evertsenstraat;0;1;0;1;1;1;1;1;1;0;2;0;0;0;1;1;2;0;2;2;0;0;0;1
0:15;Evertsenstraat;1;0;0;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1
0:30;Evertsenstraat;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1
0:45;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;1
1:00;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
1:15;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1:30;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1
1:45;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
2:00;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2:15;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
2:30;Evertsenstraat;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2:45;Evertsenstraat;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
3:00;Evertsenstraat;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1
3:15;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Evertsenstraat;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
3:45;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4:00;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0
4:15;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
4:30;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1
4:45;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
5:00;Evertsenstraat;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
5:15;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
5:30;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
5:45;Evertsenstraat;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
6:00;Evertsenstraat;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
6:15;Evertsenstraat;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6:30;Evertsenstraat;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1
6:45;Evertsenstraat;0;1;0;0;1;0;1;0;0;0;0;1;1;2;1;0;1;0;1;0;0;0;0;1
7:00;Evertsenstraat;1;0;0;1;2;2;1;1;0;1;2;2;1;2;1;2;3;0;1;2;0;0;1;2
7:15;Evertsenstraat;2;2;0;1;3;2;2;5;1;0;4;1;3;2;2;1;1;0;1;0;1;0;2;5
7:30;Evertsenstraat;8;5;2;3;4;3;4;12;3;2;2;6;8;3;7;12;8;1;1;8;3;3;2;13
7:45;Evertsenstraat;7;7;0;19;18;13;8;5;1;0;24;5;8;8;18;4;8;1;7;22;5;1;3;22
8:00;Evertsenstraat;8;8;2;18;21;2;6;4;2;1;6;12;15;12;14;15;19;2;4;15;6;2;1;6
8:15;Evertsenstraat;6;0;2;17;18;7;1;3;4;1;19;1;6;3;11;6;7;1;12;4;3;4;1;3
8:30;Evertsenstraat;8;8;3;8;6;12;1;15;0;1;5;3;8;14;13;3;18;3;1;18;4;7;0;0
8:45;Evertsenstraat;10;10;1;4;5;2;4;17;7;1;21;14;4;22;5;4;8;3;2;13;2;2;0;3
9:00;Evertsenstraat;11;0;1;11;11;4;11;19;6;3;14;10;6;16;12;18;21;2;13;21;1;0;3;2
9:15;Evertsenstraat;4;1;1;13;0;4;7;14;4;2;6;8;10;9;12;5;11;1;12;3;4;1;2;9
9:30;Evertsenstraat;7;5;2;7;1;1;2;3;3;1;11;4;10;3;7;5;7;1;3;5;0;4;2;12
9:45;Evertsenstraat;5;4;1;5;4;4;3;6;3;1;5;5;6;6;2;7;0;1;2;1;3;3;0;3
10:00;Evertsenstraat;3;2;1;2;2;3;2;3;1;1;5;2;2;0;3;3;3;1;3;1;1;1;1;4
10:15;Evertsenstraat;1;3;0;5;2;2;1;6;1;1;1;0;1;4;1;2;1;1;1;1;0;1;1;2
10:30;Evertsenstraat;2;2;0;0;3;4;3;2;1;0;5;3;4;4;4;1;4;0;2;6;1;0;2;1
10:45;Evertsenstraat;2;1;0;8;0;0;1;3;1;1;4;4;0;4;3;3;2;0;4;2;1;0;2;3
11:00;Evertsenstraat;3;1;1;4;4;0;1;5;2;1;4;1;2;2;3;5;6;0;0;3;2;1;1;4
11:15;Evertsenstraat;1;3;0;3;4;4;3;3;0;1;3;3;4;0;4;2;2;1;4;3;2;0;1;1
11:30;Evertsenstraat;0;1;1;6;0;2;2;0;1;0;1;3;2;2;5;5;3;1;1;5;1;1;2;4
11:45;Evertsenstraat;4;1;1;1;5;3;0;2;0;0;1;2;4;0;1;4;5;1;6;5;2;1;1;5
12:00;Evertsenstraat;1;0;0;8;4;2;0;5;2;0;1;0;4;1;5;1;5;0;4;2;1;1;1;4
12:15;Evertsenstraat;6;1;1;9;4;5;1;9;2;1;5;1;2;7;6;7;4;1;7;1;1;1;2;5
12:30;Evertsenstraat;3;3;0;6;3;5;3;8;0;1;1;1;7;6;5;6;3;0;7;8;2;0;2;1
12:45;Evertsenstraat;0;3;1;11;6;2;4;4;0;1;3;1;4;8;0;3;6;0;7;4;0;0;0;6
13:00;Evertsenstraat;2;2;1;8;8;5;4;7;3;1;3;1;1;9;2;1;3;1;7;6;2;1;2;9
13:15;Evertsenstraat;1;2;0;0;0;2;2;0;0;1;2;3;3;3;5;1;5;1;6;1;0;1;1;6
13:30;Evertsenstraat;0;0;1;5;0;1;2;4;2;1;1;4;4;1;2;3;3;1;6;2;0;1;1;2
13:45;Evertsenstraat;4;3;1;3;4;1;0;2;1;1;1;2;3;0;1;0;4;1;3;5;2;2;1;3
14:00;Evertsenstraat;1;2;0;3;2;1;2;4;0;1;5;4;5;3;4;5;3;0;1;4;0;2;0;4
14:15;Evertsenstraat;3;1;0;2;5;3;2;6;1;1;3;1;3;2;3;4;1;1;1;4;2;0;1;4
14:30;Evertsenstraat;4;3;1;2;5;1;2;4;2;0;4;4;4;1;2;2;3;1;4;4;1;0;2;4
14:45;Evertsenstraat;3;1;1;5;0;1;1;0;2;1;1;0;4;4;0;2;3;0;3;1;0;1;0;1
15:00;Evertsenstraat;4;2;0;3;4;2;3;6;0;1;0;2;3;4;1;1;0;0;1;4;0;0;2;5
15:15;Evertsenstraat;2;0;1;8;5;4;2;4;2;1;2;4;3;5;3;3;3;0;2;2;1;1;2;1
15:30;Evertsenstraat;2;1;0;6;5;3;1;4;2;0;5;2;1;1;5;1;3;1;0;2;2;1;1;6
15:45;Evertsenstraat;0;3;1;8;5;2;0;3;1;1;2;1;3;1;2;3;5;0;4;4;1;1;0;3
16:00;Evertsenstraat;4;2;1;17;6;1;1;7;2;1;12;1;4;0;4;6;0;1;3;7;3;2;5;2
16:15;Evertsenstraat;2;8;1;6;2;11;9;10;5;2;12;4;10;5;11;11;17;3;1;11;5;4;3;4
16:30;Evertsenstraat;11;2;1;7;12;8;1;1;2;2;13;10;5;18;14;13;8;1;8;2;1;1;3;10
16:45;Evertsenstraat;7;1;1;18;15;5;5;10;4;2;3;1;9;6;6;8;11;0;9;18;2;2;4;5
17:00;Evertsenstraat;13;8;0;27;19;1;7;17;4;3;12;4;11;1;1;11;3;0;8;6;2;0;2;5
17:15;Evertsenstraat;8;3;3;26;15;10;9;6;4;3;4;6;8;4;4;9;14;2;6;7;1;0;6;14
17:30;Evertsenstraat;10;1;2;18;4;7;0;8;5;2;16;6;10;18;6;16;16;1;10;5;7;1;0;11
17:45;Evertsenstraat;5;3;3;17;15;8;9;3;6;1;12;5;6;15;2;10;19;0;14;13;3;5;2;17
18:00;Evertsenstraat;12;5;3;20;8;7;10;15;3;3;15;13;5;6;10;18;19;2;10;17;2;1;2;17
18:15;Evertsenstraat;15;11;1;23;18;3;8;9;5;0;3;0;19;1;15;9;9;2;22;17;0;8;5;21
18:30;Evertsenstraat;2;3;2;3;6;3;2;1;2;2;3;7;12;1;3;7;13;2;5;3;2;3;4;14
18:45;Evertsenstraat;7;4;1;0;8;2;4;11;1;0;11;6;1;10;9;1;3;1;11;2;1;2;3;2
19:00;Evertsenstraat;5;4;1;1;8;0;3;9;2;1;1;5;5;7;2;7;6;1;6;4;1;3;1;9
19:15;Evertsenstraat;0;1;0;1;1;1;2;1;1;0;4;0;0;2;1;3;2;1;2;4;1;2;1;6
19:30;Evertsenstraat;3;2;1;3;6;4;2;4;1;1;5;2;4;4;2;1;4;0;6;3;1;2;0;6
19:45;Evertsenstraat;3;1;0;4;0;2;1;4;1;0;5;3;5;3;2;3;3;0;4;6;0;1;1;0
20:00;Evertsenstraat;1;2;0;2;1;4;2;5;1;1;6;0;3;0;5;1;2;0;4;5;0;1;1;4
20:15;Evertsenstraat;2;2;1;0;4;3;1;6;0;0;5;4;3;2;1;0;6;1;5;1;2;1;2;1
20:30;Evertsenstraat;0;1;0;4;3;2;1;0;1;0;2;2;2;1;3;1;4;0;3;4;1;1;0;3
20:45;Evertsenstraat;1;0;0;6;3;2;1;3;0;1;3;1;3;0;1;2;1;1;3;5;0;1;1;4
21:00;Evertsenstraat;2;0;1;4;4;2;1;2;0;1;4;1;4;5;3;3;4;0;2;1;1;1;0;4
21:15;Evertsenstraat;1;2;0;1;4;1;1;4;1;0;3;3;3;3;2;4;2;0;4;0;1;1;1;0
21:30;Evertsenstraat;1;1;0;1;4;3;1;4;0;0;1;1;2;2;2;1;4;0;3;4;0;1;1;1
21:45;Evertsenstraat;4;2;1;7;1;1;2;4;0;1;4;2;1;2;4;4;4;0;1;2;1;1;1;6
22:00;Evertsenstraat;1;2;0;2;5;2;3;1;0;1;5;2;1;5;4;1;0;1;2;3;1;0;0;2
22:15;Evertsenstraat;1;0;0;7;6;2;0;2;0;1;1;4;3;2;5;1;2;0;1;3;1;0;2;1
22:30;Evertsenstraat;3;1;0;1;2;2;1;0;2;0;1;1;0;3;0;0;3;0;1;2;2;0;0;1
22:45;Evertsenstraat;2;2;0;5;2;2;1;5;0;0;1;3;1;1;1;2;2;0;3;3;1;0;0;1
23:00;Evertsenstraat;1;0;0;4;3;1;1;3;1;0;3;1;1;1;1;2;2;0;0;2;0;1;0;2
23:15;Evertsenstraat;2;1;0;5;3;1;1;1;0;0;1;2;1;4;2;3;3;0;2;1;1;0;1;1
23:30;Evertsenstraat;1;2;0;0;0;2;1;3;1;1;3;1;3;2;0;1;1;0;3;2;0;1;1;2
23:45;Evertsenstraat;1;0;0;1;0;1;1;3;0;0;1;1;1;2;0;0;2;0;2;2;1;0;1;2
0:00;Floradorp;0;0;0;1;2;1;1;1;0;0;0;1;0;2;0;1;1;0;1;0;0;0;0;1
0:15;Floradorp;1;0;0;2;1;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0
0:30;Floradorp;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;1
0:45;Floradorp;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1
1:00;Floradorp;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0
1:15;Floradorp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
1:30;Floradorp;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
1:45;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2:00;Floradorp;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
2:15;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0
2:30;Floradorp;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1
2:45;Floradorp;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
3:00;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
3:15;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3:30;Floradorp;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1
3:45;Floradorp;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4:00;Floradorp;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
4:15;Floradorp;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
4:30;Floradorp;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
4:45;Floradorp;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
5:00;Floradorp;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
5:15;Floradorp;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
5:30;Floradorp;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
5:45;Floradorp;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6:00;Floradorp;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0
6:15;Floradorp;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
6:30;Floradorp;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Floradorp;1;0;0;2;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;2;0;0;0;0
7:00;Floradorp;1;0;0;1;2;0;1;2;1;0;3;0;1;2;1;0;1;0;0;2;1;1;1;1
7:15;Floradorp;3;1;0;4;3;2;3;5;1;0;0;3;4;5;3;2;2;0;1;2;0;1;0;3
7:30;Floradorp;7;2;2;12;14;7;8;8;4;2;12;5;10;8;7;8;2;2;13;11;1;2;2;1
7:45;Floradorp;4;10;3;0;20;12;9;5;2;4;13;7;9;1;14;8;20;2;22;21;0;4;1;8
8:00;Floradorp;11;8;3;11;15;10;0;18;1;2;2;14;6;9;10;16;0;2;10;17;2;4;6;7
8:15;Floradorp;3;1;3;27;19;6;10;0;6;2;7;3;2;11;17;2;19;1;15;16;6;3;4;7
8:30;Floradorp;7;0;2;4;12;6;7;1;4;2;13;3;17;21;1;6;17;3;11;5;6;5;2;6
8:45;Floradorp;5;9;2;15;7;5;0;12;2;1;17;11;14;3;5;3;3;2;14;7;2;3;6;11
9:00;Floradorp;15;1;3;29;3;9;7;10;6;4;6;4;8;23;4;13;6;1;7;14;2;5;6;22
9:15;Floradorp;0;2;0;4;5;6;2;12;1;2;6;4;1;2;2;7;10;1;6;6;3;3;0;8
9:30;Floradorp;3;2;1;16;3;8;2;4;3;2;3;4;4;2;7;1;4;0;3;11;4;0;2;3
9:45;Floradorp;3;3;1;3;2;0;4;1;2;1;4;4;5;6;8;2;8;1;3;1;0;2;1;2
10:00;Floradorp;0;2;1;7;2;0;2;0;0;1;3;3;4;1;2;4;5;1;0;5;0;1;2;1
10:15;Floradorp;0;3;1;7;6;3;1;5;1;0;1;0;5;3;3;4;4;0;5;5;2;0;1;4
10:30;Floradorp;3;2;1;5;4;3;2;3;0;0;1;2;4;1;0;2;6;0;6;1;2;1;2;1
10:45;Floradorp;3;1;0;5;2;2;0;4;0;0;1;3;4;4;3;3;3;0;6;5;1;0;0;4
11:00;Floradorp;1;1;1;3;3;4;2;1;1;1;2;2;4;1;2;0;1;1;3;5;1;1;1;1
11:15;Floradorp;1;0;1;3;2;1;1;5;2;0;2;1;1;4;4;2;2;1;1;2;2;2;1;1
11:30;Floradorp;2;1;0;3;3;2;1;3;0;0;5;3;1;4;3;4;4;0;4;4;0;1;0;4
11:45;Floradorp;1;1;0;3;1;1;2;6;2;1;0;2;3;1;1;2;2;0;1;6;1;1;1;0
12:00;Floradorp;4;2;0;2;2;1;3;5;1;1;6;3;1;3;4;6;1;0;1;2;1;2;1;6
12:15;Floradorp;5;1;1;2;9;4;5;1;1;1;2;6;6;7;5;4;9;1;6;2;0;3;2;4
12:30;Floradorp;5;0;1;11;2;1;1;8;3;1;3;4;7;7;0;6;7;1;2;8;1;2;1;1
12:45;Floradorp;6;0;1;3;8;5;3;1;2;1;4;5;5;2;0;3;9;1;2;6;1;3;2;3
13:00;Floradorp;1;3;1;8;9;1;2;5;1;1;4;2;4;3;2;1;8;1;6;6;0;0;1;1
13:15;Floradorp;0;1;1;2;5;4;3;6;1;0;0;2;0;1;6;4;5;1;5;3;0;1;2;7
13:30;Floradorp;3;1;0;7;3;4;2;5;0;1;6;3;2;6;2;1;4;0;3;1;2;1;1;1
13:45;Floradorp;2;1;1;1;2;3;3;5;2;1;2;1;4;5;5;4;5;0;1;4;2;0;2;3
14:00;Floradorp;3;3;1;6;5;4;2;3;1;0;0;4;3;5;3;3;1;1;3;2;2;0;0;5
14:15;Floradorp;4;1;0;5;1;4;0;5;1;1;1;2;3;5;1;2;1;1;5;2;1;1;0;5
14:30;Floradorp;3;1;1;0;1;2;2;3;0;0;1;1;2;0;1;5;2;0;6;1;1;1;1;3
14:45;Floradorp;0;2;1;4;2;3;1;5;1;1;5;0;5;4;5;4;2;1;2;1;2;1;1;3
15:00;Floradorp;2;1;1;6;1;2;1;3;1;1;0;3;1;2;1;1;6;0;5;2;1;2;1;2
15:15;Floradorp;0;3;1;5;2;2;3;3;2;0;0;1;1;4;1;3;2;0;1;2;1;0;0;5
15:30;Floradorp;3;1;0;8;0;3;1;2;1;1;4;4;1;3;0;3;0;0;5;3;2;0;1;4
15:45;Floradorp;2;2;1;8;5;1;3;0;0;1;3;2;3;2;4;4;2;1;5;4;2;2;2;5
16:00;Floradorp;1;4;1;5;14;1;0;12;2;1;0;0;3;1;0;6;13;2;13;12;1;4;3;3
16:15;Floradorp;10;2;3;23;5;3;2;16;3;2;8;7;14;15;5;13;2;3;15;2;5;4;3;1
16:30;Floradorp;6;1;0;17;12;1;8;9;0;1;13;3;8;5;2;5;2;2;18;13;4;1;1;17
16:45;Floradorp;2;1;3;0;14;7;6;3;4;1;17;7;3;1;9;0;15;3;9;1;2;2;3;11
17:00;Floradorp;8;3;2;23;0;9;5;10;7;3;6;10;0;19;1;11;11;1;20;11;4;4;5;1
17:15;Floradorp;14;0;1;13;15;8;9;6;5;3;20;12;12;13;8;5;4;1;1;21;6;3;3;15
17:30;Floradorp;14;2;1;7;6;8;2;18;2;2;9;6;4;2;10;4;7;2;21;2;3;3;7;14
17:45;Floradorp;1;8;2;14;17;13;1;17;6;1;17;12;6;20;14;7;10;2;10;10;4;3;6;9
18:00;Floradorp;14;5;1;29;14;0;10;17;5;3;14;14;13;21;2;2;20;2;14;8;3;4;6;12
18:15;Floradorp;15;11;3;20;6;13;11;21;8;2;5;10;16;4;2;4;2;0;20;8;0;3;4;24
18:30;Floradorp;0;2;1;19;6;3;4;4;4;0;8;8;2;10;7;5;12;1;12;14;5;2;5;12
18:45;Floradorp;7;1;2;14;6;7;6;3;2;2;8;8;2;1;6;4;5;1;7;3;2;3;3;1
19:00;Floradorp;1;4;1;8;4;5;2;2;1;1;3;0;5;5;5;7;3;1;5;3;3;1;1;7
19:15;Floradorp;3;0;1;6;3;2;3;6;1;0;5;3;1;2;0;1;6;0;4;5;1;1;2;1
19:30;Floradorp;2;0;0;1;3;4;3;3;0;1;3;3;2;4;3;4;3;1;4;5;1;1;1;1
19:45;Floradorp;1;0;0;4;3;3;3;4;1;0;1;0;3;2;2;3;4;0;5;5;1;1;1;1
20:00;Floradorp;3;0;1;3;5;1;2;5;1;1;3;2;4;3;2;5;2;0;5;1;1;0;1;5
20:15;Floradorp;2;0;0;8;1;2;1;1;1;0;3;3;2;5;4;5;6;0;4;4;1;0;0;4
20:30;Floradorp;3;1;0;6;3;1;2;1;0;0;1;0;2;1;2;4;2;1;5;4;0;1;1;4
20:45;Floradorp;0;0;1;5;3;3;2;3;0;1;4;3;3;4;2;3;4;1;3;1;0;1;1;4
21:00;Floradorp;2;2;1;2;1;2;2;3;1;0;2;2;3;5;2;1;4;0;1;0;1;1;1;2
21:15;Floradorp;2;2;1;3;2;3;1;2;1;0;5;1;3;3;1;3;3;1;1;3;0;0;0;4
21:30;Floradorp;2;1;1;2;3;0;1;3;1;0;0;0;2;2;3;1;2;1;4;5;1;1;0;4
21:45;Floradorp;4;3;0;7;1;3;2;5;1;1;1;3;3;1;3;5;1;1;2;6;2;2;0;1
22:00;Floradorp;0;2;0;3;5;1;0;6;1;0;2;3;3;5;1;3;1;0;3;5;1;0;1;4
22:15;Floradorp;2;3;1;5;5;0;2;1;1;1;4;3;5;6;5;1;4;0;2;0;1;0;2;4
22:30;Floradorp;0;1;0;3;0;2;1;0;1;1;4;2;2;3;0;3;0;0;1;1;0;1;2;2
22:45;Floradorp;2;2;0;2;3;1;1;3;0;0;4;1;1;0;1;0;0;0;4;4;2;1;0;2
23:00;Floradorp;1;0;1;3;2;2;2;0;0;0;0;0;2;2;1;3;1;0;2;2;0;1;1;2
23:15;Floradorp;2;1;0;1;3;1;1;3;0;0;2;2;1;1;1;0;0;0;2;0;0;1;0;2
23:30;Floradorp;1;1;0;4;0;0;0;2;1;0;1;2;1;2;2;1;3;1;3;1;1;1;1;1
23:45;Floradorp;1;1;0;3;2;2;1;1;0;0;3;0;2;0;1;1;1;0;0;2;1;1;0;2
0:00;Haarlemmermeerstation;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;2
0:15;Haarlemmermeerstation;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
0:30;Haarlemmermeerstation;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1
0:45;Haarlemmermeerstation;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0
1:00;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1:15;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0
1:30;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
1:45;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2:00;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
2:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2:30;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0
2:45;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3:00;Haarlemmermeerstation;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3:15;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
3:30;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
3:45;Haarlemmermeerstation;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
4:00;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
4:15;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0
4:45;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
5:00;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Haarlemmermeerstation;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
6:00;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
6:15;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0
6:45;Haarlemmermeerstation;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0
7:00;Haarlemmermeerstation;1;1;0;1;3;1;0;3;0;0;3;0;1;1;2;2;1;0;2;2;1;0;0;1
7:15;Haarlemmermeerstation;2;1;0;7;3;1;1;3;1;0;5;4;0;5;3;3;2;0;6;5;2;1;2;5
7:30;Haarlemmermeerstation;8;3;2;13;0;4;4;9;1;2;6;5;11;7;0;6;15;2;1;14;3;4;2;10
7:45;Haarlemmermeerstation;8;3;1;15;11;9;4;6;3;1;20;11;8;8;16;9;22;1;9;21;4;6;1;10
